CMDLINE '/Users/izatturganaliev/Desktop/GH Academy/CS&P/Python/env/bin/python3.12' main.py
MEM 0.289062 1714315685.7443
MEM 13.078125 1714315685.8463
MEM 26.871094 1714315685.9493
MEM 82.949219 1714315686.0498
MEM 194.082031 1714315686.1536
MEM 296.496094 1714315686.2576
MEM 170.191406 1714315686.3620
